   lamda     c0    c1      c2
  446.030330     1.33400E-02     2.93900E-05    -1.48400E-07
  446.129824     1.33000E-02     2.92000E-05    -1.48500E-07
  446.229362     1.32500E-02     2.90800E-05    -1.49300E-07
  446.328944     1.32000E-02     2.88900E-05    -1.49400E-07
  446.428571     1.31600E-02     2.87800E-05    -1.48800E-07
  446.528243     1.31100E-02     2.85800E-05    -1.48900E-07
  446.627959     1.30700E-02     2.84200E-05    -1.49100E-07
  446.727719     1.30200E-02     2.83100E-05    -1.48400E-07
  446.827525     1.29700E-02     2.81200E-05    -1.48600E-07
  446.927374     1.29300E-02     2.80000E-05    -1.47900E-07
  447.027269     1.29000E-02     2.78500E-05    -1.48700E-07
  447.127208     1.29200E-02     2.76900E-05    -1.48900E-07
  447.227191     1.29500E-02     2.74600E-05    -1.52500E-07
  447.327220     1.29800E-02     2.73000E-05    -1.52700E-07
  447.427293     1.30000E-02     2.71000E-05    -1.54900E-07
  447.527411     1.30300E-02     2.69500E-05    -1.55700E-07
  447.627574     1.30500E-02     2.67100E-05    -1.58600E-07
  447.727782     1.30800E-02     2.65600E-05    -1.58000E-07
  447.828034     1.31000E-02     2.64100E-05    -1.60200E-07
  447.928331     1.31300E-02     2.61700E-05    -1.63200E-07
  448.028674     1.31800E-02     2.60100E-05    -1.64800E-07
  448.129061     1.32900E-02     2.59700E-05    -1.66200E-07
  448.229494     1.34100E-02     2.58900E-05    -1.69800E-07
  448.329971     1.35200E-02     2.58500E-05    -1.70600E-07
  448.430493     1.36300E-02     2.56900E-05    -1.75000E-07
  448.531061     1.37500E-02     2.56400E-05    -1.77800E-07
  448.631673     1.38600E-02     2.56000E-05    -1.79400E-07
  448.732331     1.39700E-02     2.54800E-05    -1.81600E-07
  448.833034     1.40800E-02     2.54400E-05    -1.83800E-07
  448.933782     1.42000E-02     2.53500E-05    -1.87400E-07
  449.034576     1.43200E-02     2.53500E-05    -1.89600E-07
  449.135414     1.44600E-02     2.54300E-05    -1.91500E-07
  449.236298     1.46000E-02     2.55100E-05    -1.93600E-07
  449.337228     1.47400E-02     2.55400E-05    -1.97000E-07
  449.438202     1.48900E-02     2.56600E-05    -1.99700E-07
  449.539222     1.50300E-02     2.57400E-05    -2.01000E-07
  449.640288     1.51700E-02     2.57000E-05    -2.05800E-07
  449.741399     1.53100E-02     2.57800E-05    -2.08500E-07
  449.842555     1.54500E-02     2.58100E-05    -2.11900E-07
  449.943757     1.56000E-02     2.58500E-05    -2.14000E-07
  450.045005     1.57200E-02     2.60500E-05    -2.14400E-07
  450.146298     1.58200E-02     2.63500E-05    -2.14300E-07
  450.247636     1.59200E-02     2.68200E-05    -2.09200E-07
  450.349020     1.60200E-02     2.71600E-05    -2.07700E-07
  450.450450     1.61200E-02     2.75100E-05    -2.06200E-07
  450.551926     1.62200E-02     2.76700E-05    -2.06600E-07
  450.653447     1.63200E-02     2.76300E-05    -2.12100E-07
  450.755015     1.64200E-02     2.75100E-05    -2.17600E-07
  450.856628     1.65100E-02     2.74400E-05    -2.23700E-07
  450.958286     1.66100E-02     2.73300E-05    -2.30600E-07
  451.059991     1.66800E-02     2.75600E-05    -2.29700E-07
  451.161741     1.67300E-02     2.80600E-05    -2.25300E-07
  451.263538     1.67800E-02     2.84800E-05    -2.21000E-07
  451.365380     1.68300E-02     2.89800E-05    -2.16000E-07
  451.467269     1.68700E-02     2.94400E-05    -2.10200E-07
  451.569203     1.69200E-02     2.94800E-05    -2.12900E-07
  451.671183     1.69600E-02     2.93700E-05    -2.19800E-07
  451.773210     1.70100E-02     2.93000E-05    -2.24500E-07
  451.875282     1.70600E-02     2.91800E-05    -2.31300E-07
  451.977401     1.71000E-02     2.90300E-05    -2.37600E-07
  452.079566     1.71000E-02     2.91800E-05    -2.35400E-07
  452.181777     1.70900E-02     2.93800E-05    -2.31800E-07
  452.284034     1.70800E-02     2.95700E-05    -2.29000E-07
  452.386338     1.70700E-02     2.98100E-05    -2.24600E-07
  452.488688     1.70600E-02     3.00000E-05    -2.22500E-07
  452.591084     1.70400E-02     3.00400E-05    -2.21000E-07
  452.693526     1.70300E-02     3.00400E-05    -2.21600E-07
  452.796015     1.70200E-02     3.00100E-05    -2.21600E-07
  452.898551     1.70000E-02     2.99700E-05    -2.23600E-07
  453.001133     1.69900E-02     2.99000E-05    -2.24300E-07
  453.103761     1.69900E-02     2.97800E-05    -2.25000E-07
  453.206436     1.69900E-02     2.95100E-05    -2.29200E-07
  453.309157     1.69900E-02     2.93600E-05    -2.30600E-07
  453.411925     1.69900E-02     2.91600E-05    -2.34200E-07
  453.514739     1.69900E-02     2.89700E-05    -2.37000E-07
  453.617600     1.69900E-02     2.91300E-05    -2.32800E-07
  453.720508     1.69900E-02     2.92400E-05    -2.29400E-07
  453.823463     1.69900E-02     2.93500E-05    -2.26000E-07
  453.926464     1.69900E-02     2.95100E-05    -2.21800E-07
  454.029512     1.70100E-02     2.93900E-05    -2.24000E-07
  454.132607     1.70800E-02     2.87700E-05    -2.36000E-07
  454.235748     1.71400E-02     2.81600E-05    -2.45900E-07
  454.338937     1.72100E-02     2.74600E-05    -2.59900E-07
  454.442172     1.72800E-02     2.68100E-05    -2.71200E-07
  454.545455     1.73500E-02     2.66100E-05    -2.76200E-07
  454.648784     1.74200E-02     2.69900E-05    -2.68600E-07
  454.752160     1.74900E-02     2.73700E-05    -2.60300E-07
  454.855583     1.75700E-02     2.76800E-05    -2.56100E-07
  454.959054     1.76400E-02     2.80200E-05    -2.49900E-07
  455.062571     1.77700E-02     2.77900E-05    -2.56300E-07
  455.166136     1.79400E-02     2.72500E-05    -2.66700E-07
  455.269747     1.81100E-02     2.66700E-05    -2.79300E-07
  455.373406     1.82800E-02     2.60600E-05    -2.93300E-07
  455.477112     1.84600E-02     2.54800E-05    -3.06600E-07
  455.580866     1.86300E-02     2.56300E-05    -3.05200E-07
  455.684666     1.88100E-02     2.59400E-05    -3.01000E-07
  455.788514     1.89800E-02     2.62800E-05    -2.97500E-07
  455.892409     1.91600E-02     2.65500E-05    -2.94700E-07
  455.996352     1.93500E-02     2.67800E-05    -2.93300E-07
  456.100342     1.96200E-02     2.63500E-05    -3.05800E-07
  456.204380     1.99000E-02     2.57800E-05    -3.20400E-07
  456.308465     2.01900E-02     2.51200E-05    -3.37900E-07
  456.412597     2.04800E-02     2.45000E-05    -3.54600E-07
  456.516777     2.07600E-02     2.41600E-05    -3.65100E-07
  456.621005     2.10600E-02     2.45700E-05    -3.64300E-07
  456.725280     2.13500E-02     2.51100E-05    -3.60000E-07
  456.829603     2.16400E-02     2.55700E-05    -3.55800E-07
  456.933973     2.19300E-02     2.61000E-05    -3.51500E-07
  457.038391     2.22500E-02     2.63300E-05    -3.54200E-07
  457.142857     2.26100E-02     2.61400E-05    -3.65900E-07
  457.247371     2.29700E-02     2.59100E-05    -3.77600E-07
  457.351932     2.33200E-02     2.56700E-05    -3.90100E-07
  457.456542     2.36800E-02     2.54400E-05    -4.01800E-07
  457.561199     2.40400E-02     2.55200E-05    -4.09300E-07
  457.665904     2.44000E-02     2.57500E-05    -4.12600E-07
  457.770657     2.47600E-02     2.60200E-05    -4.15900E-07
  457.875458     2.51200E-02     2.62800E-05    -4.18600E-07
  457.980307     2.54900E-02     2.65100E-05    -4.23300E-07
  458.085204     2.58500E-02     2.66700E-05    -4.29400E-07
  458.190149     2.62200E-02     2.67400E-05    -4.37000E-07
  458.295142     2.66000E-02     2.68100E-05    -4.44500E-07
  458.400183     2.69600E-02     2.68500E-05    -4.52100E-07
  458.505273     2.73400E-02     2.68900E-05    -4.61100E-07
  458.610410     2.77100E-02     2.70000E-05    -4.67200E-07
  458.715596     2.80800E-02     2.70000E-05    -4.76100E-07
  458.820830     2.84500E-02     2.70700E-05    -4.83700E-07
  458.926113     2.88200E-02     2.70700E-05    -4.92600E-07
  459.031444     2.91900E-02     2.72600E-05    -4.99400E-07
  459.136823     2.95600E-02     2.76000E-05    -5.03400E-07
  459.242250     2.99400E-02     2.80300E-05    -5.06500E-07
  459.347726     3.03100E-02     2.83700E-05    -5.10500E-07
  459.453251     3.06900E-02     2.87600E-05    -5.14400E-07
  459.558824     3.10600E-02     2.89500E-05    -5.21200E-07
  459.664445     3.14300E-02     2.89500E-05    -5.32800E-07
  459.770115     3.18000E-02     2.89100E-05    -5.43800E-07
  459.875834     3.21700E-02     2.89500E-05    -5.54000E-07
  459.981601     3.25400E-02     2.90200E-05    -5.62100E-07
  460.087417     3.28400E-02     2.96800E-05    -5.62500E-07
  460.193281     3.31200E-02     3.04400E-05    -5.58900E-07
  460.299194     3.34100E-02     3.12800E-05    -5.54500E-07
  460.405157     3.36900E-02     3.20500E-05    -5.51500E-07
  460.511167     3.39800E-02     3.27300E-05    -5.49900E-07
  460.617227     3.42500E-02     3.27700E-05    -5.61500E-07
  460.723336     3.45300E-02     3.28500E-05    -5.71100E-07
  460.829493     3.48100E-02     3.28400E-05    -5.81500E-07
  460.935699     3.50900E-02     3.28000E-05    -5.93900E-07
  461.041955     3.53100E-02     3.34900E-05    -5.90700E-07
  461.148259     3.54500E-02     3.51500E-05    -5.68500E-07
  461.254613     3.55900E-02     3.68600E-05    -5.44100E-07
  461.361015     3.57200E-02     3.85200E-05    -5.22000E-07
  461.467467     3.58600E-02     4.01800E-05    -4.99700E-07
  461.573967     3.59900E-02     4.03800E-05    -5.02800E-07
  461.680517     3.61100E-02     3.99300E-05    -5.19000E-07
  461.787116     3.62300E-02     3.93600E-05    -5.37500E-07
  461.893764     3.63600E-02     3.88800E-05    -5.53800E-07
  462.000462     3.64600E-02     3.85400E-05    -5.65300E-07
  462.107209     3.64600E-02     3.92300E-05    -5.50100E-07
  462.214005     3.64300E-02     4.00300E-05    -5.30800E-07
  462.320851     3.64100E-02     4.07800E-05    -5.10200E-07
  462.427746     3.63900E-02     4.15800E-05    -4.90900E-07
  462.534690     3.63700E-02     4.20800E-05    -4.77200E-07
  462.641684     3.63400E-02     4.18000E-05    -4.76100E-07
  462.748727     3.63100E-02     4.15300E-05    -4.75800E-07
  462.855820     3.62800E-02     4.13300E-05    -4.74800E-07
  462.962963     3.62500E-02     4.10100E-05    -4.74400E-07
  463.070155     3.61200E-02     4.17100E-05    -4.59500E-07
  463.177397     3.59300E-02     4.29200E-05    -4.33800E-07
  463.284688     3.57300E-02     4.41300E-05    -4.08800E-07
  463.392030     3.55500E-02     4.53000E-05    -3.85900E-07
  463.499421     3.53500E-02     4.62800E-05    -3.65200E-07
  463.606861     3.51500E-02     4.62600E-05    -3.62600E-07
  463.714352     3.49500E-02     4.61300E-05    -3.62800E-07
  463.821892     3.47500E-02     4.58400E-05    -3.64500E-07
  463.929483     3.45500E-02     4.55900E-05    -3.66800E-07
  464.037123     3.43500E-02     4.54100E-05    -3.67200E-07
  464.144813     3.41200E-02     4.53400E-05    -3.64300E-07
  464.252553     3.38900E-02     4.52700E-05    -3.60700E-07
  464.360344     3.36600E-02     4.52000E-05    -3.57800E-07
  464.468184     3.34300E-02     4.50100E-05    -3.57800E-07
  464.576074     3.32000E-02     4.52900E-05    -3.48600E-07
  464.684015     3.29800E-02     4.56800E-05    -3.35900E-07
  464.792006     3.27500E-02     4.59500E-05    -3.27500E-07
  464.900046     3.25300E-02     4.63800E-05    -3.15400E-07
  465.008138     3.23200E-02     4.65000E-05    -3.09200E-07
  465.116279     3.21900E-02     4.55400E-05    -3.23200E-07
  465.224471     3.20600E-02     4.45000E-05    -3.38800E-07
  465.332713     3.19400E-02     4.34600E-05    -3.54300E-07
  465.441005     3.18200E-02     4.23900E-05    -3.69800E-07
  465.549348     3.17000E-02     4.21500E-05    -3.70700E-07
  465.657742     3.15900E-02     4.30000E-05    -3.51800E-07
  465.766185     3.14800E-02     4.36900E-05    -3.35900E-07
  465.874680     3.13600E-02     4.45400E-05    -3.17000E-07
  465.983225     3.12600E-02     4.52300E-05    -3.00300E-07
  466.091820     3.13200E-02     4.47200E-05    -3.08200E-07
  466.200466     3.14300E-02     4.38700E-05    -3.23800E-07
  466.309163     3.15300E-02     4.30200E-05    -3.40000E-07
  466.417910     3.16400E-02     4.21400E-05    -3.55500E-07
  466.526709     3.17500E-02     4.17000E-05    -3.63500E-07
  466.635558     3.18600E-02     4.23900E-05    -3.51700E-07
  466.744457     3.19800E-02     4.31600E-05    -3.36400E-07
  466.853408     3.20900E-02     4.38000E-05    -3.24700E-07
  466.962410     3.22100E-02     4.45300E-05    -3.10800E-07
  467.071462     3.23800E-02     4.46000E-05    -3.09600E-07
  467.180565     3.25900E-02     4.43200E-05    -3.14800E-07
  467.289720     3.28000E-02     4.40400E-05    -3.20600E-07
  467.398925     3.30100E-02     4.37700E-05    -3.25700E-07
  467.508181     3.32200E-02     4.34500E-05    -3.30900E-07
  467.617489     3.34300E-02     4.33300E-05    -3.33300E-07
  467.726848     3.36400E-02     4.32000E-05    -3.35600E-07
  467.836257     3.38600E-02     4.30400E-05    -3.39400E-07
  467.945718     3.40700E-02     4.29200E-05    -3.40300E-07
  468.055231     3.42700E-02     4.26000E-05    -3.47500E-07
  468.164794     3.44600E-02     4.20600E-05    -3.58300E-07
  468.274409     3.46500E-02     4.15100E-05    -3.70400E-07
  468.384075     3.48400E-02     4.10000E-05    -3.81700E-07
  468.493792     3.50300E-02     4.05300E-05    -3.91100E-07
  468.603561     3.52200E-02     4.04500E-05    -3.94800E-07
  468.713382     3.54200E-02     4.05200E-05    -3.94300E-07
  468.823254     3.56100E-02     4.06200E-05    -3.94400E-07
  468.933177     3.58100E-02     4.06500E-05    -3.96000E-07
  469.043152     3.60100E-02     4.08400E-05    -3.95300E-07
  469.153179     3.62200E-02     4.13800E-05    -3.93100E-07
  469.263257     3.64300E-02     4.19100E-05    -3.90200E-07
  469.373387     3.66400E-02     4.23400E-05    -3.90000E-07
  469.483568     3.68600E-02     4.26800E-05    -3.91300E-07
  469.593801     3.70600E-02     4.22900E-05    -4.05200E-07
  469.704086     3.72700E-02     4.27000E-05    -4.01900E-07
  469.814423     3.74800E-02     4.23300E-05    -4.18300E-07
  469.924812     3.76900E-02     4.19500E-05    -4.35300E-07
  470.035253     3.78600E-02     4.13900E-05    -4.49900E-07
  470.145745     3.79500E-02     4.19500E-05    -4.39500E-07
  470.256290     3.80700E-02     4.28700E-05    -4.30900E-07
  470.366886     3.81800E-02     4.30200E-05    -4.36300E-07
  470.477535     3.82600E-02     4.35900E-05    -4.19100E-07
  470.588235     3.83700E-02     4.29800E-05    -4.38500E-07
  470.698988     3.84600E-02     4.28100E-05    -4.41400E-07
  470.809793     3.85500E-02     4.21700E-05    -4.54600E-07
  470.920650     3.86600E-02     4.16000E-05    -4.73300E-07
  471.031559     3.87400E-02     4.22400E-05    -4.60100E-07
  471.142521     3.88100E-02     4.23900E-05    -4.68300E-07
  471.253534     3.88900E-02     4.25000E-05    -4.77300E-07
  471.364601     3.89700E-02     4.34200E-05    -4.71500E-07
  471.475719     3.90500E-02     4.35700E-05    -4.81100E-07
  471.586890     3.91200E-02     4.38500E-05    -4.87000E-07
  471.698113     3.91800E-02     4.30400E-05    -5.06100E-07
  471.809389     3.92500E-02     4.22600E-05    -5.31400E-07
  471.920717     3.93100E-02     4.30600E-05    -5.22100E-07
  472.032098     3.93600E-02     4.18800E-05    -5.53200E-07
  472.143532     3.93600E-02     4.18800E-05    -5.56000E-07
  472.255018     3.93600E-02     4.18800E-05    -5.57400E-07
  472.366556     3.93500E-02     4.15100E-05    -5.66700E-07
  472.478148     3.93500E-02     4.15100E-05    -5.69500E-07
  472.589792     3.93400E-02     4.14800E-05    -5.66100E-07
  472.701489     3.93300E-02     4.18900E-05    -5.59900E-07
  472.813239     3.93300E-02     4.26500E-05    -5.48700E-07
  472.925041     3.93400E-02     4.26500E-05    -5.51500E-07
  473.036897     3.93700E-02     4.26500E-05    -5.50200E-07
  473.148805     3.94900E-02     4.07200E-05    -5.86900E-07
  473.260767     3.95900E-02     3.99600E-05    -5.93900E-07
  473.372781     3.97000E-02     3.92000E-05    -6.00900E-07
  473.484848     3.98000E-02     3.84400E-05    -6.07800E-07
  473.596969     3.99100E-02     3.92100E-05    -5.86800E-07
  473.709143     4.00400E-02     4.03500E-05    -5.59400E-07
  473.821369     4.01600E-02     4.18900E-05    -5.24300E-07
  473.933649     4.02900E-02     4.22700E-05    -5.17600E-07
  474.045982     4.04700E-02     4.30400E-05    -4.95200E-07
  474.158369     4.07800E-02     4.26500E-05    -4.94400E-07
  474.270809     4.10700E-02     4.18900E-05    -4.98500E-07
  474.383302     4.13700E-02     4.18900E-05    -4.98500E-07
  474.495848     4.16800E-02     4.15200E-05    -4.98200E-07
  474.608448     4.19900E-02     4.11300E-05    -4.98500E-07
  474.721101     4.23000E-02     4.15000E-05    -4.92100E-07
  474.833808     4.26000E-02     4.22800E-05    -4.64000E-07
  474.946569     4.29100E-02     4.26400E-05    -4.57600E-07
  475.059382     4.33100E-02     4.18900E-05    -4.57600E-07
  475.172250     4.38000E-02     3.95600E-05    -4.93500E-07
  475.285171     4.43100E-02     3.80400E-05    -5.07400E-07
  475.398146     4.48000E-02     3.69000E-05    -5.21200E-07
  475.511175     4.53200E-02     3.53700E-05    -5.49200E-07
  475.624257     4.58300E-02     3.65400E-05    -5.27600E-07
  475.737393     4.63400E-02     3.80600E-05    -4.79300E-07
  475.850583     4.68500E-02     3.92300E-05    -4.51000E-07
  475.963827     4.73800E-02     4.07700E-05    -4.23000E-07
  476.077124     4.79400E-02     4.03800E-05    -4.16500E-07
  476.190476     4.85300E-02     4.03900E-05    -4.02500E-07
  476.303882     4.91200E-02     4.03700E-05    -3.96300E-07
  476.417342     4.97000E-02     3.96100E-05    -3.96300E-07
  476.530855     5.02800E-02     3.95900E-05    -3.90200E-07
  476.644423     5.08800E-02     3.84300E-05    -4.04500E-07
