    WLVAC         C0           C1           C2           BETA         RHO
 3.90700e+03  4.91511e-04  1.80022e-05  2.30677e-07  3.97228e-01  2.95000e-02
 3.90800e+03  4.91594e-04  1.80747e-05  2.31557e-07  3.96802e-01  2.95000e-02
 3.90900e+03  4.96064e-04  1.82041e-05  2.32345e-07  3.96378e-01  2.95000e-02
 3.91000e+03  4.98169e-04  1.82711e-05  2.32808e-07  3.95954e-01  2.95000e-02
 3.91100e+03  4.99392e-04  1.83287e-05  2.33387e-07  3.95530e-01  2.95000e-02
 3.91200e+03  4.96229e-04  1.83190e-05  2.33990e-07  3.95107e-01  2.95000e-02
 3.91300e+03  4.91345e-04  1.82786e-05  2.34723e-07  3.94685e-01  2.95000e-02
 3.91400e+03  4.90335e-04  1.83675e-05  2.36692e-07  3.94263e-01  2.95000e-02
 3.91500e+03  4.92141e-04  1.84570e-05  2.38274e-07  3.93842e-01  2.95000e-02
 3.91600e+03  4.98538e-04  1.85581e-05  2.38938e-07  3.93421e-01  2.95000e-02
 3.91700e+03  5.03449e-04  1.86037e-05  2.38855e-07  3.93001e-01  2.95000e-02
 3.91800e+03  5.05864e-04  1.85255e-05  2.37513e-07  3.92581e-01  2.95000e-02
 3.91900e+03  5.06693e-04  1.85060e-05  2.36700e-07  3.92162e-01  2.95000e-02
 3.92000e+03  5.06761e-04  1.84850e-05  2.36835e-07  3.91743e-01  2.95000e-02
 3.92100e+03  5.09956e-04  1.86481e-05  2.38609e-07  3.91325e-01  2.95000e-02
 3.92200e+03  5.13367e-04  1.88355e-05  2.41257e-07  3.90908e-01  2.95000e-02
 3.92300e+03  5.16885e-04  1.89148e-05  2.42135e-07  3.90491e-01  2.95000e-02
 3.92400e+03  5.19943e-04  1.89763e-05  2.42358e-07  3.90074e-01  2.95000e-02
 3.92500e+03  5.21053e-04  1.88904e-05  2.40696e-07  3.89659e-01  2.95000e-02
 3.92600e+03  5.22571e-04  1.89088e-05  2.40189e-07  3.89244e-01  2.95000e-02
 3.92700e+03  5.24441e-04  1.89149e-05  2.39387e-07  3.88829e-01  2.95000e-02
 3.92800e+03  5.28472e-04  1.90146e-05  2.40092e-07  3.88415e-01  2.95000e-02
 3.92900e+03  5.32706e-04  1.90954e-05  2.41146e-07  3.88001e-01  2.95000e-02
 3.93000e+03  5.36914e-04  1.91585e-05  2.42478e-07  3.87588e-01  2.95000e-02
 3.93100e+03  5.40145e-04  1.92101e-05  2.43857e-07  3.87176e-01  2.95000e-02
 3.93200e+03  5.41744e-04  1.92858e-05  2.45957e-07  3.86764e-01  2.95000e-02
 3.93300e+03  5.46792e-04  1.94746e-05  2.48049e-07  3.86352e-01  2.95000e-02
 3.93400e+03  5.52193e-04  1.96570e-05  2.50013e-07  3.85942e-01  2.95000e-02
 3.93500e+03  5.58580e-04  1.98362e-05  2.51513e-07  3.85532e-01  2.95000e-02
 3.93600e+03  5.67782e-04  2.00966e-05  2.53601e-07  3.85122e-01  2.95000e-02
 3.93700e+03  5.75037e-04  2.01296e-05  2.53134e-07  3.84712e-01  2.95000e-02
 3.93800e+03  5.83173e-04  2.03091e-05  2.53927e-07  3.84303e-01  2.95000e-02
 3.93900e+03  5.87513e-04  2.02070e-05  2.51187e-07  3.83895e-01  2.95000e-02
 3.94000e+03  5.88615e-04  2.01496e-05  2.49774e-07  3.83488e-01  2.95000e-02
 3.94100e+03  5.86866e-04  2.00691e-05  2.48832e-07  3.83081e-01  2.95000e-02
 3.94200e+03  5.84691e-04  2.00055e-05  2.48907e-07  3.82674e-01  2.95000e-02
 3.94300e+03  5.85715e-04  2.01454e-05  2.51715e-07  3.82268e-01  2.95000e-02
 3.94400e+03  5.87666e-04  2.01769e-05  2.52465e-07  3.81863e-01  2.95000e-02
 3.94500e+03  5.93673e-04  2.03640e-05  2.54748e-07  3.81458e-01  2.95000e-02
 3.94600e+03  5.96905e-04  2.03813e-05  2.54847e-07  3.81053e-01  2.95000e-02
 3.94700e+03  5.98846e-04  2.04392e-05  2.56027e-07  3.80649e-01  2.95000e-02
 3.94800e+03  6.00518e-04  2.05528e-05  2.58279e-07  3.80246e-01  2.95000e-02
 3.94900e+03  6.03305e-04  2.06011e-05  2.59057e-07  3.79843e-01  2.95000e-02
 3.95000e+03  6.09088e-04  2.08002e-05  2.60997e-07  3.79441e-01  2.95000e-02
 3.95100e+03  6.14994e-04  2.07668e-05  2.59256e-07  3.79039e-01  2.95000e-02
 3.95200e+03  6.19274e-04  2.07013e-05  2.56992e-07  3.78638e-01  2.95000e-02
 3.95300e+03  6.21570e-04  2.06182e-05  2.55036e-07  3.78237e-01  2.95000e-02
 3.95400e+03  6.20517e-04  2.05202e-05  2.53679e-07  3.77837e-01  2.95000e-02
 3.95500e+03  6.17796e-04  2.06258e-05  2.55673e-07  3.77437e-01  2.95000e-02
 3.95600e+03  6.16199e-04  2.07779e-05  2.58131e-07  3.77038e-01  2.95000e-02
 3.95700e+03  6.15020e-04  2.10128e-05  2.61491e-07  3.76639e-01  2.95000e-02
 3.95800e+03  6.14554e-04  2.11877e-05  2.63749e-07  3.76241e-01  2.95000e-02
 3.95900e+03  6.14712e-04  2.13124e-05  2.65187e-07  3.75844e-01  2.95000e-02
 3.96000e+03  6.17852e-04  2.15290e-05  2.67377e-07  3.75447e-01  2.95000e-02
 3.96100e+03  6.18400e-04  2.17030e-05  2.69660e-07  3.75050e-01  2.95000e-02
 3.96200e+03  6.21586e-04  2.19028e-05  2.71602e-07  3.74654e-01  2.95000e-02
 3.96300e+03  6.23176e-04  2.20663e-05  2.73048e-07  3.74259e-01  2.95000e-02
 3.96400e+03  6.20826e-04  2.21313e-05  2.73885e-07  3.73863e-01  2.95000e-02
 3.96500e+03  6.19748e-04  2.21766e-05  2.74262e-07  3.73469e-01  2.95000e-02
 3.96600e+03  6.15278e-04  2.21833e-05  2.74887e-07  3.73075e-01  2.95000e-02
 3.96700e+03  6.11559e-04  2.22638e-05  2.76427e-07  3.72682e-01  2.95000e-02
 3.96800e+03  6.06542e-04  2.23378e-05  2.78387e-07  3.72289e-01  2.95000e-02
 3.96900e+03  6.01875e-04  2.24017e-05  2.79559e-07  3.71897e-01  2.95000e-02
 3.97000e+03  5.97695e-04  2.23719e-05  2.79299e-07  3.71505e-01  2.95000e-02
 3.97100e+03  5.92667e-04  2.21795e-05  2.76527e-07  3.71113e-01  2.95000e-02
 3.97200e+03  5.91291e-04  2.20496e-05  2.73619e-07  3.70722e-01  2.95000e-02
 3.97300e+03  5.92532e-04  2.20433e-05  2.71945e-07  3.70332e-01  2.95000e-02
 3.97400e+03  5.98905e-04  2.21770e-05  2.71313e-07  3.69942e-01  2.95000e-02
 3.97500e+03  6.05940e-04  2.23225e-05  2.70749e-07  3.69553e-01  2.95000e-02
 3.97600e+03  6.09962e-04  2.24574e-05  2.71132e-07  3.69164e-01  2.95000e-02
 3.97700e+03  6.06867e-04  2.24305e-05  2.70836e-07  3.68776e-01  2.95000e-02
 3.97800e+03  5.98746e-04  2.23963e-05  2.71883e-07  3.68388e-01  2.95000e-02
 3.97900e+03  5.92551e-04  2.24513e-05  2.74018e-07  3.68000e-01  2.95000e-02
 3.98000e+03  5.89633e-04  2.25920e-05  2.76759e-07  3.67614e-01  2.95000e-02
 3.98100e+03  5.91526e-04  2.27756e-05  2.79237e-07  3.67227e-01  2.95000e-02
 3.98200e+03  5.96603e-04  2.31244e-05  2.83512e-07  3.66841e-01  2.95000e-02
 3.98300e+03  5.99054e-04  2.32386e-05  2.84986e-07  3.66456e-01  2.95000e-02
 3.98400e+03  6.02420e-04  2.34471e-05  2.87692e-07  3.66072e-01  2.95000e-02
 3.98500e+03  6.05114e-04  2.35730e-05  2.89071e-07  3.65687e-01  2.95000e-02
 3.98600e+03  6.07969e-04  2.36493e-05  2.89153e-07  3.65303e-01  2.95000e-02
 3.98700e+03  6.12460e-04  2.38878e-05  2.91101e-07  3.64920e-01  2.95000e-02
 3.98800e+03  6.13852e-04  2.39063e-05  2.90394e-07  3.64537e-01  2.95000e-02
 3.98900e+03  6.16217e-04  2.39539e-05  2.90123e-07  3.64155e-01  2.95000e-02
 3.99000e+03  6.19539e-04  2.39938e-05  2.89934e-07  3.63773e-01  2.95000e-02
 3.99100e+03  6.19927e-04  2.38885e-05  2.87965e-07  3.63391e-01  2.95000e-02
 3.99200e+03  6.23438e-04  2.39537e-05  2.87753e-07  3.63010e-01  2.95000e-02
 3.99300e+03  6.23319e-04  2.38507e-05  2.85905e-07  3.62630e-01  2.95000e-02
 3.99400e+03  6.22057e-04  2.37967e-05  2.85398e-07  3.62250e-01  2.95000e-02
 3.99500e+03  6.26430e-04  2.38944e-05  2.86289e-07  3.61871e-01  2.95000e-02
 3.99600e+03  6.27326e-04  2.38601e-05  2.86374e-07  3.61492e-01  2.95000e-02
 3.99700e+03  6.32047e-04  2.40801e-05  2.89233e-07  3.61114e-01  2.95000e-02
 3.99800e+03  6.33054e-04  2.38914e-05  2.86725e-07  3.60736e-01  2.95000e-02
 3.99900e+03  6.35996e-04  2.39098e-05  2.87069e-07  3.60359e-01  2.95000e-02
 4.00000e+03  6.42366e-04  2.40019e-05  2.87856e-07  3.59982e-01  2.95000e-02
 4.00100e+03  6.47178e-04  2.40689e-05  2.88687e-07  3.59605e-01  2.95000e-02
 4.00200e+03  6.55479e-04  2.43958e-05  2.92519e-07  3.59133e-01  2.90161e-02
 4.00300e+03  6.58654e-04  2.43916e-05  2.92385e-07  3.58638e-01  2.84000e-02
 4.00400e+03  6.62584e-04  2.43583e-05  2.91530e-07  3.58267e-01  2.84000e-02
 4.00500e+03  6.67680e-04  2.43995e-05  2.92047e-07  3.57897e-01  2.84000e-02
 4.00600e+03  6.73264e-04  2.45284e-05  2.93453e-07  3.57527e-01  2.84000e-02
 4.00700e+03  6.80099e-04  2.47503e-05  2.95944e-07  3.57157e-01  2.84000e-02
 4.00800e+03  6.87020e-04  2.50303e-05  2.98786e-07  3.56788e-01  2.84000e-02
 4.00900e+03  6.95969e-04  2.52571e-05  3.00169e-07  3.56420e-01  2.84000e-02
 4.01000e+03  7.09087e-04  2.56204e-05  3.03296e-07  3.56052e-01  2.84000e-02
 4.01100e+03  7.20892e-04  2.58276e-05  3.04825e-07  3.55684e-01  2.84000e-02
 4.01200e+03  7.31816e-04  2.60498e-05  3.07534e-07  3.55317e-01  2.84000e-02
 4.01300e+03  7.38477e-04  2.61203e-05  3.08496e-07  3.54949e-01  2.84000e-02
 4.01400e+03  7.44953e-04  2.62285e-05  3.09324e-07  3.54581e-01  2.84000e-02
 4.01500e+03  7.54039e-04  2.63663e-05  3.09152e-07  3.54213e-01  2.84000e-02
 4.01600e+03  7.59631e-04  2.63562e-05  3.06967e-07  3.53845e-01  2.84000e-02
 4.01700e+03  7.66828e-04  2.64390e-05  3.07019e-07  3.53477e-01  2.84000e-02
 4.01800e+03  7.70005e-04  2.62677e-05  3.05068e-07  3.53109e-01  2.84000e-02
 4.01900e+03  7.68577e-04  2.59366e-05  3.02143e-07  3.52741e-01  2.84000e-02
 4.02000e+03  7.68806e-04  2.56454e-05  2.99548e-07  3.52373e-01  2.84000e-02
 4.02100e+03  7.64025e-04  2.51125e-05  2.93264e-07  3.52005e-01  2.84000e-02
 4.02200e+03  7.54285e-04  2.45975e-05  2.88398e-07  3.51637e-01  2.84000e-02
 4.02300e+03  7.48665e-04  2.44362e-05  2.88087e-07  3.51269e-01  2.84000e-02
 4.02400e+03  7.48272e-04  2.45370e-05  2.89885e-07  3.50901e-01  2.84000e-02
 4.02500e+03  7.60365e-04  2.52276e-05  2.97712e-07  3.50533e-01  2.84000e-02
 4.02600e+03  7.77920e-04  2.60398e-05  3.05514e-07  3.50165e-01  2.84000e-02
 4.02700e+03  7.96483e-04  2.67453e-05  3.11409e-07  3.49797e-01  2.84000e-02
 4.02800e+03  8.07849e-04  2.71513e-05  3.15100e-07  3.49429e-01  2.84000e-02
 4.02900e+03  8.07834e-04  2.71438e-05  3.15251e-07  3.49061e-01  2.84000e-02
 4.03000e+03  8.02931e-04  2.69491e-05  3.13445e-07  3.48693e-01  2.84000e-02
 4.03100e+03  7.91224e-04  2.66166e-05  3.10838e-07  3.48325e-01  2.84000e-02
 4.03200e+03  7.82112e-04  2.65060e-05  3.11062e-07  3.47957e-01  2.84000e-02
 4.03300e+03  7.74357e-04  2.63776e-05  3.11274e-07  3.47589e-01  2.84000e-02
 4.03400e+03  7.68095e-04  2.63056e-05  3.13157e-07  3.47221e-01  2.84000e-02
 4.03500e+03  7.61168e-04  2.59249e-05  3.10199e-07  3.46853e-01  2.84000e-02
 4.03600e+03  7.59151e-04  2.56450e-05  3.06629e-07  3.46485e-01  2.84000e-02
 4.03700e+03  7.63307e-04  2.54426e-05  3.01592e-07  3.46117e-01  2.84000e-02
 4.03800e+03  7.72237e-04  2.53959e-05  2.96132e-07  3.45749e-01  2.84000e-02
 4.03900e+03  7.84013e-04  2.57249e-05  2.95914e-07  3.45381e-01  2.84000e-02
 4.04000e+03  7.90250e-04  2.59039e-05  2.95421e-07  3.45013e-01  2.84000e-02
 4.04100e+03  7.98660e-04  2.65387e-05  3.02782e-07  3.44645e-01  2.84000e-02
 4.04200e+03  8.05567e-04  2.71731e-05  3.11636e-07  3.44277e-01  2.84000e-02
 4.04300e+03  8.13212e-04  2.77561e-05  3.19738e-07  3.43909e-01  2.84000e-02
 4.04400e+03  8.19558e-04  2.83317e-05  3.28300e-07  3.43541e-01  2.84000e-02
 4.04500e+03  8.14265e-04  2.81459e-05  3.26861e-07  3.43173e-01  2.84000e-02
 4.04600e+03  8.06893e-04  2.79871e-05  3.26157e-07  3.42805e-01  2.84000e-02
 4.04700e+03  7.96287e-04  2.75926e-05  3.22450e-07  3.42437e-01  2.84000e-02
 4.04800e+03  7.83988e-04  2.70726e-05  3.16637e-07  3.42069e-01  2.84000e-02
 4.04900e+03  7.80692e-04  2.69802e-05  3.15880e-07  3.41701e-01  2.84000e-02
 4.05000e+03  7.76161e-04  2.67325e-05  3.12747e-07  3.41333e-01  2.84000e-02
 4.05100e+03  7.76587e-04  2.66925e-05  3.11996e-07  3.40965e-01  2.84000e-02
 4.05200e+03  7.77636e-04  2.66717e-05  3.11984e-07  3.40597e-01  2.84000e-02
 4.05300e+03  7.75900e-04  2.64882e-05  3.10032e-07  3.40229e-01  2.84000e-02
 4.05400e+03  7.70197e-04  2.61058e-05  3.06634e-07  3.39861e-01  2.84000e-02
 4.05500e+03  7.65256e-04  2.56367e-05  3.01393e-07  3.39493e-01  2.84000e-02
 4.05600e+03  7.59493e-04  2.51539e-05  2.96046e-07  3.39125e-01  2.84000e-02
 4.05700e+03  7.61582e-04  2.50688e-05  2.94243e-07  3.38757e-01  2.84000e-02
 4.05800e+03  7.68257e-04  2.52024e-05  2.95006e-07  3.38389e-01  2.84000e-02
 4.05900e+03  7.73147e-04  2.55455e-05  2.99957e-07  3.38021e-01  2.84000e-02
 4.06000e+03  7.87554e-04  2.60300e-05  3.05655e-07  3.37653e-01  2.84000e-02
 4.06100e+03  7.89531e-04  2.59248e-05  3.06805e-07  3.37285e-01  2.84000e-02
 4.06200e+03  8.00539e-04  2.58831e-05  3.05856e-07  3.36917e-01  2.84000e-02
 4.06300e+03  8.09482e-04  2.54387e-05  2.99194e-07  3.36549e-01  2.84000e-02
 4.06400e+03  8.07431e-04  2.48307e-05  2.91901e-07  3.36181e-01  2.84000e-02
 4.06500e+03  8.16743e-04  2.49704e-05  2.92212e-07  3.35813e-01  2.84000e-02
 4.06600e+03  8.20195e-04  2.52363e-05  2.96918e-07  3.35445e-01  2.84000e-02
 4.06700e+03  8.29296e-04  2.60164e-05  3.08078e-07  3.35077e-01  2.84000e-02
 4.06800e+03  8.46383e-04  2.68680e-05  3.18790e-07  3.34709e-01  2.84000e-02
 4.06900e+03  8.54439e-04  2.70441e-05  3.22115e-07  3.34341e-01  2.84000e-02
 4.07000e+03  8.63408e-04  2.70301e-05  3.21851e-07  3.33973e-01  2.84000e-02
 4.07100e+03  8.68566e-04  2.64876e-05  3.13618e-07  3.33605e-01  2.84000e-02
 4.07200e+03  8.72250e-04  2.59642e-05  3.06425e-07  3.33237e-01  2.84000e-02
 4.07300e+03  8.81207e-04  2.57807e-05  3.02836e-07  3.32869e-01  2.84000e-02
 4.07400e+03  8.90570e-04  2.58409e-05  3.03311e-07  3.32501e-01  2.84000e-02
 4.07500e+03  9.03338e-04  2.63421e-05  3.11243e-07  3.32133e-01  2.84000e-02
 4.07600e+03  9.14003e-04  2.66718e-05  3.16299e-07  3.31765e-01  2.84000e-02
 4.07700e+03  9.26706e-04  2.68009e-05  3.17656e-07  3.31397e-01  2.84000e-02
 4.07800e+03  9.40242e-04  2.67028e-05  3.14970e-07  3.31029e-01  2.84000e-02
 4.07900e+03  9.50888e-04  2.62261e-05  3.07020e-07  3.30661e-01  2.84000e-02
 4.08000e+03  9.70756e-04  2.63258e-05  3.06221e-07  3.30293e-01  2.84000e-02
 4.08100e+03  9.85996e-04  2.65177e-05  3.07682e-07  3.29925e-01  2.84000e-02
 4.08200e+03  1.00093e-03  2.67955e-05  3.11074e-07  3.29557e-01  2.84000e-02
 4.08300e+03  1.01622e-03  2.73307e-05  3.18094e-07  3.29189e-01  2.84000e-02
 4.08400e+03  1.01790e-03  2.70428e-05  3.15298e-07  3.28821e-01  2.84000e-02
 4.08500e+03  1.02001e-03  2.65933e-05  3.10823e-07  3.28453e-01  2.84000e-02
 4.08600e+03  1.01935e-03  2.61598e-05  3.05937e-07  3.28085e-01  2.84000e-02
 4.08700e+03  1.02135e-03  2.57369e-05  2.99897e-07  3.27717e-01  2.84000e-02
 4.08800e+03  1.03128e-03  2.58677e-05  3.01148e-07  3.27349e-01  2.84000e-02
 4.08900e+03  1.03497e-03  2.56992e-05  2.98520e-07  3.26981e-01  2.84000e-02
 4.09000e+03  1.03946e-03  2.53070e-05  2.92848e-07  3.26613e-01  2.84000e-02
 4.09100e+03  1.03824e-03  2.48124e-05  2.86750e-07  3.26245e-01  2.84000e-02
 4.09200e+03  1.04004e-03  2.45595e-05  2.83661e-07  3.25877e-01  2.84000e-02
 4.09300e+03  1.04922e-03  2.49632e-05  2.88613e-07  3.25509e-01  2.84000e-02
 4.09400e+03  1.05973e-03  2.57306e-05  2.99893e-07  3.25141e-01  2.84000e-02
 4.09500e+03  1.07283e-03  2.66471e-05  3.12379e-07  3.24773e-01  2.84000e-02
 4.09600e+03  1.07664e-03  2.69941e-05  3.16572e-07  3.24405e-01  2.84000e-02
 4.09700e+03  1.08165e-03  2.73686e-05  3.20635e-07  3.24037e-01  2.84000e-02
 4.09800e+03  1.08126e-03  2.73966e-05  3.18788e-07  3.23669e-01  2.84000e-02
 4.09900e+03  1.07751e-03  2.69482e-05  3.11529e-07  3.23301e-01  2.84000e-02
 4.10000e+03  1.07732e-03  2.69267e-05  3.11111e-07  3.22933e-01  2.84000e-02
4100.80  2.96374e-004  1.28537e-006 -5.11095e-009  3.24285e-001  2.92527e-002
4102.90  3.04015e-004  1.32784e-006 -5.08359e-009  3.23598e-001  2.92500e-002
4105.00  3.11034e-004  1.36949e-006 -5.01803e-009  3.22911e-001  2.92473e-002
4107.10  3.17452e-004  1.40916e-006 -4.93701e-009  3.22226e-001  2.92446e-002
4109.20  3.22213e-004  1.44217e-006 -4.83559e-009  3.21541e-001  2.92418e-002
4111.30  3.22119e-004  1.45524e-006 -4.68120e-009  3.20860e-001  2.92391e-002
4113.40  3.17996e-004  1.45173e-006 -4.48327e-009  3.20182e-001  2.92364e-002
4115.50  3.12623e-004  1.44290e-006 -4.27212e-009  3.19505e-001  2.92337e-002
4117.60  3.06726e-004  1.43132e-006 -4.05637e-009  3.18828e-001  2.92310e-002
4119.70  3.00101e-004  1.41462e-006 -3.83648e-009  3.18153e-001  2.92283e-002
4121.80  2.91887e-004  1.38612e-006 -3.60859e-009  3.17482e-001  2.92256e-002
4123.90  2.82821e-004  1.35105e-006 -3.37733e-009  3.16813e-001  2.92229e-002
4126.00  2.73708e-004  1.31480e-006 -3.14904e-009  3.16145e-001  2.92202e-002
4128.10  2.65280e-004  1.28070e-006 -2.93566e-009  3.15478e-001  2.92175e-002
4130.20  2.59486e-004  1.25584e-006 -2.77551e-009  3.14813e-001  2.92148e-002
4132.30  2.58640e-004  1.24851e-006 -2.71488e-009  3.14152e-001  2.92122e-002
4134.40  2.59977e-004  1.24890e-006 -2.69811e-009  3.13493e-001  2.92095e-002
4136.50  2.62251e-004  1.25255e-006 -2.69997e-009  3.12835e-001  2.92068e-002
4138.60  2.65889e-004  1.26082e-006 -2.72857e-009  3.12177e-001  2.92042e-002
4140.70  2.73630e-004  1.28291e-006 -2.83728e-009  3.11520e-001  2.92015e-002
4142.80  2.86658e-004  1.32280e-006 -3.04914e-009  3.10865e-001  2.91989e-002
4144.90  3.01541e-004  1.36890e-006 -3.29674e-009  3.10209e-001  2.91962e-002
4147.00  3.17061e-004  1.41699e-006 -3.55503e-009  3.09555e-001  2.91936e-002
4149.10  3.33159e-004  1.46649e-006 -3.81846e-009  3.08901e-001  2.91909e-002
4151.20  3.50613e-004  1.51889e-006 -4.08950e-009  3.08251e-001  2.91883e-002
4153.30  3.69246e-004  1.57380e-006 -4.36650e-009  3.07605e-001  2.91857e-002
4155.40  3.88172e-004  1.62928e-006 -4.64332e-009  3.06959e-001  2.91831e-002
4157.50  4.06981e-004  1.68438e-006 -4.91356e-009  3.06314e-001  2.91805e-002
4159.60  4.25035e-004  1.73739e-006 -5.15876e-009  3.05671e-001  2.91779e-002
4161.70  4.41064e-004  1.78484e-006 -5.33876e-009  3.05032e-001  2.91753e-002
4163.80  4.55812e-004  1.82877e-006 -5.47858e-009  3.04395e-001  2.91727e-002
4165.90  4.70090e-004  1.87140e-006 -5.60743e-009  3.03758e-001  2.91701e-002
4168.00  4.83871e-004  1.91268e-006 -5.73510e-009  3.03123e-001  2.91675e-002
4170.10  4.96228e-004  1.95003e-006 -5.86921e-009  3.02489e-001  2.91649e-002
4172.20  5.05813e-004  1.97975e-006 -6.01769e-009  3.01859e-001  2.91623e-002
4174.30  5.14120e-004  2.00597e-006 -6.17196e-009  3.01231e-001  2.91597e-002
4176.40  5.21911e-004  2.03080e-006 -6.32539e-009  3.00603e-001  2.91571e-002
4178.50  5.29031e-004  2.05391e-006 -6.46983e-009  2.99977e-001  2.91545e-002
4180.60  5.34168e-004  2.07200e-006 -6.58187e-009  2.99353e-001  2.91520e-002
4182.70  5.36557e-004  2.08312e-006 -6.64816e-009  2.98734e-001  2.91494e-002
4184.80  5.37948e-004  2.09169e-006 -6.69714e-009  2.98115e-001  2.91469e-002
4186.90  5.38986e-004  2.09930e-006 -6.73761e-009  2.97498e-001  2.91443e-002
4189.00  5.39686e-004  2.10580e-006 -6.76320e-009  2.96880e-001  2.91418e-002
4191.10  5.39546e-004  2.10937e-006 -6.74550e-009  2.96265e-001  2.91393e-002
4193.20  5.38629e-004  2.11017e-006 -6.68669e-009  2.95650e-001  2.91368e-002
4195.30  5.37544e-004  2.11018e-006 -6.61655e-009  2.95035e-001  2.91343e-002
4197.40  5.36664e-004  2.11016e-006 -6.54800e-009  2.94422e-001  2.91318e-002
4199.50  5.36730e-004  2.11083e-006 -6.49696e-009  2.93809e-001  2.91293e-002
4201.60  5.39405e-004  2.11355e-006 -6.49573e-009  2.93201e-001  2.91268e-002
4203.70  5.43868e-004  2.11772e-006 -6.52890e-009  2.92595e-001  2.91243e-002
4205.80  5.49059e-004  2.12264e-006 -6.57678e-009  2.91990e-001  2.91218e-002
4207.90  5.55202e-004  2.12889e-006 -6.64553e-009  2.91386e-001  2.91193e-002
4210.00  5.64217e-004  2.13946e-006 -6.77867e-009  2.90784e-001  2.91168e-002
4212.10  5.79242e-004  2.15912e-006 -7.04673e-009  2.90186e-001  2.91143e-002
4214.20  5.97181e-004  2.18320e-006 -7.38062e-009  2.89590e-001  2.91118e-002
4216.30  6.16244e-004  2.20895e-006 -7.74119e-009  2.88995e-001  2.91094e-002
4218.40  6.36638e-004  2.23667e-006 -8.13680e-009  2.88400e-001  2.91069e-002
4220.50  6.60901e-004  2.27004e-006 -8.63713e-009  2.87806e-001  2.91044e-002
4222.60  6.90923e-004  2.31185e-006 -9.29312e-009  2.87213e-001  2.91019e-002
4224.70  7.23167e-004  2.35697e-006 -1.00062e-008  2.86622e-001  2.90995e-002
4226.80  7.56358e-004  2.40373e-006 -1.07331e-008  2.86030e-001  2.90970e-002
4228.90  7.90913e-004  2.45339e-006 -1.14555e-008  2.85440e-001  2.90946e-002
4231.00  8.29363e-004  2.51164e-006 -1.21494e-008  2.84853e-001  2.90921e-002
4233.10  8.71830e-004  2.57880e-006 -1.28126e-008  2.84270e-001  2.90897e-002
4235.20  9.15572e-004  2.64883e-006 -1.34643e-008  2.83688e-001  2.90873e-002
4237.30  9.59694e-004  2.71990e-006 -1.41068e-008  2.83106e-001  2.90848e-002
4239.40  1.00398e-003  2.79203e-006 -1.47259e-008  2.82525e-001  2.90824e-002
4241.50  1.04847e-003  2.86659e-006 -1.52812e-008  2.81945e-001  2.90800e-002
4243.60  1.09304e-003  2.94289e-006 -1.57893e-008  2.81367e-001  2.90776e-002
4245.70  1.13737e-003  3.01983e-006 -1.62775e-008  2.80788e-001  2.90751e-002
4247.80  1.18080e-003  3.09750e-006 -1.67382e-008  2.80211e-001  2.90727e-002
4249.90  1.22100e-003  3.17721e-006 -1.71146e-008  2.79635e-001  2.90703e-002
4252.00  1.25394e-003  3.26140e-006 -1.73042e-008  2.79064e-001  2.90679e-002
4254.10  1.28308e-003  3.34768e-006 -1.73981e-008  2.78494e-001  2.90655e-002
4256.20  1.31059e-003  3.43399e-006 -1.74584e-008  2.77926e-001  2.90631e-002
4258.30  1.33572e-003  3.51827e-006 -1.74870e-008  2.77358e-001  2.90607e-002
4260.40  1.35351e-003  3.59493e-006 -1.74301e-008  2.76793e-001  2.90583e-002
4262.50  1.35951e-003  3.65911e-006 -1.72376e-008  2.76231e-001  2.90560e-002
4264.60  1.36085e-003  3.71816e-006 -1.69932e-008  2.75672e-001  2.90536e-002
4266.70  1.36042e-003  3.77458e-006 -1.67359e-008  2.75112e-001  2.90513e-002
4268.80  1.35795e-003  3.82620e-006 -1.64811e-008  2.74554e-001  2.90489e-002
4270.90  1.34986e-003  3.86316e-006 -1.62477e-008  2.73996e-001  2.90466e-002
4273.00  1.33560e-003  3.88374e-006 -1.60396e-008  2.73441e-001  2.90442e-002
4275.10  1.31936e-003  3.89865e-006 -1.58423e-008  2.72886e-001  2.90419e-002
4277.20  1.30271e-003  3.91071e-006 -1.56571e-008  2.72331e-001  2.90395e-002
4279.30  1.28645e-003  3.91761e-006 -1.55069e-008  2.71776e-001  2.90372e-002
4281.40  1.27172e-003  3.91066e-006 -1.54565e-008  2.71224e-001  2.90348e-002
4283.50  1.25823e-003  3.89305e-006 -1.54833e-008  2.70672e-001  2.90325e-002
4285.60  1.24524e-003  3.87209e-006 -1.55347e-008  2.70121e-001  2.90302e-002
4287.70  1.23289e-003  3.84937e-006 -1.55998e-008  2.69571e-001  2.90278e-002
4289.80  1.22245e-003  3.82338e-006 -1.56923e-008  2.69022e-001  2.90255e-002
4291.90  1.21643e-003  3.79024e-006 -1.58453e-008  2.68478e-001  2.90232e-002
4294.00  1.21289e-003  3.75343e-006 -1.60287e-008  2.67936e-001  2.90209e-002
4296.10  1.21038e-003  3.71618e-006 -1.62134e-008  2.67395e-001  2.90186e-002
4298.20  1.20933e-003  3.68095e-006 -1.63727e-008  2.66854e-001  2.90164e-002
4300.30  1.21273e-003  3.65375e-006 -1.64347e-008  2.66314e-001  2.90141e-002
4302.40  1.22383e-003  3.64072e-006 -1.63271e-008  2.65775e-001  2.90118e-002
